zinc_id,new_smile,tanimoto_sim,cluster
5347686,O=C(C[C@@H]1SC(=O)NC1=O)Nc1ccc(C(=O)O)c(O)c1,0.33299999999999996,13
95376533,NC(=O)[C@H](CO)NC(=O)c1ccc2nc(-c3ccccc3)cn2c1,0.342,12
426436454,Cc1c(C(=O)N[C@@H](C)c2nc(N)n[nH]2)cnn1-c1ccccn1,0.324,10
97797422,CC(=O)c1cc(CC(=O)NCC(=O)N2CCNCC2)cs1,0.321,13
584899350,CNC(=O)C[C@H]1CCN(C(=O)c2ccc(NC(C)=O)cc2O)C1,0.42200000000000004,13
5347684,O=C(C[C@H]1SC(=O)NC1=O)Nc1ccc(C(=O)O)c(O)c1,0.33299999999999996,13
426493278,CC(C)n1cc(C(=O)O)c(=O)c(C(=O)N2CCCNCC2)c1,0.315,13
426436439,Cc1c(C(=O)N[C@H](C)c2nc(N)n[nH]2)cnn1-c1ccccn1,0.324,10
19818044,CCc1ccc(NC(=O)C(=O)NCCN2CCNCC2)cc1,0.318,13
22792375,COc1ccccc1NC(=O)C[C@@H](C(=O)O)N1CCNCC1,0.309,13
13997791,COc1ccc(C[C@H](NC(C)=O)C(=O)N2CCNCC2)cc1,0.327,13
192708526,Cn1cc(Cl)cc1C(=O)NC[C@@H](O)CN1CCOCC1,0.368,0
22466414,Cc1ccc(C)c(NC(=O)C[C@H](C(=O)O)N2CCNCC2)c1,0.336,13
22466408,Cc1ccc(C)c(NC(=O)C[C@@H](C(=O)O)N2CCNCC2)c1,0.336,13
195546298,O=C(NC[C@@H](O)CN1CCOCC1)c1ccc(F)c(Cl)c1,0.406,0
22460176,CN(C)c1ccc(NC(=O)C[C@@H](C(=O)O)N2CCNCC2)cc1,0.34600000000000003,13
22592495,COc1ccc(NC(=O)C[C@H](C(=O)O)N2CCNCC2)cc1,0.35200000000000004,13
195546301,O=C(NC[C@H](O)CN1CCOCC1)c1ccc(F)c(Cl)c1,0.406,0
22592490,COc1ccc(NC(=O)C[C@@H](C(=O)O)N2CCNCC2)cc1,0.35200000000000004,13
22466426,Cc1ccc(NC(=O)C[C@H](C(=O)O)N2CCNCC2)cc1C,0.392,13
59483679,CCOc1ccc(NC(=O)C(=O)NCCN2CCNCC2)cc1,0.307,13
22593011,O=C(C[C@@H](C(=O)O)N1CCNCC1)Nc1ccc(F)cc1F,0.327,13
13997801,COc1ccccc1C[C@H](NC(C)=O)C(=O)N1CCNCC1,0.321,13
22466439,Cc1cc(C)cc(NC(=O)C[C@H](C(=O)O)N2CCNCC2)c1,0.34,13
13997788,COc1ccc(C[C@@H](NC(C)=O)C(=O)N2CCNCC2)cc1,0.327,13
4861575,CCOc1ccc2[nH]cc(C(=O)N3CCNCC3)c(=O)c2c1,0.387,13
22460229,CN(C)c1ccc(NC(=O)C[C@H](C(=O)O)N2CCNCC2)cc1,0.34600000000000003,13
22466420,Cc1ccc(NC(=O)C[C@@H](C(=O)O)N2CCNCC2)cc1C,0.392,13
22592931,COc1cccc(NC(=O)C[C@H](C(=O)O)N2CCNCC2)c1,0.358,13
22461863,Cc1ccc(NC(=O)C[C@H](C(=O)O)N2CCNCC2)c(C)c1,0.34,13
19999719,COc1cc(C(C)=O)ccc1OC[C@H](O)CN1CCOCC1,0.301,0
22461858,Cc1ccc(NC(=O)C[C@@H](C(=O)O)N2CCNCC2)c(C)c1,0.34,13
16848067,COc1cn(C)c(C(=O)Nc2ccccc2C(N)=O)cc1=O,0.303,21
22593015,O=C(C[C@H](C(=O)O)N1CCNCC1)Nc1ccc(F)cc1F,0.327,13
22592927,COc1cccc(NC(=O)C[C@@H](C(=O)O)N2CCNCC2)c1,0.358,13
22592953,O=C(C[C@@H](C(=O)O)N1CCNCC1)Nc1ccc2c(c1)OCO2,0.348,13
39555999,O=C1NC(=S)NC(=O)C1=C1C(=O)Nc2ccc(Cl)cc21,0.379,17
13997798,COc1ccccc1C[C@@H](NC(C)=O)C(=O)N1CCNCC1,0.321,13
5668641,CN1C(=O)C(=C2C(=O)Nc3ccccc32)C(=O)N(C)C1=S,0.32,24
22466432,Cc1cc(C)cc(NC(=O)C[C@@H](C(=O)O)N2CCNCC2)c1,0.34,13
41070526,CNC(=O)c1nn(-c2ccccn2)c2c1CS(=O)(=O)CC2,0.33299999999999996,10
22592958,O=C(C[C@H](C(=O)O)N1CCNCC1)Nc1ccc2c(c1)OCO2,0.348,13
19999716,COc1cc(C(C)=O)ccc1OC[C@@H](O)CN1CCOCC1,0.301,0
192708509,Cn1cc(Cl)cc1C(=O)NC[C@H](O)CN1CCOCC1,0.368,0
20232445,O=C(NC[C@@H](O)CN1CCOCC1)c1ccc([N+](=O)[O-])cc1,0.37,0
20232441,O=C(NC[C@H](O)CN1CCOCC1)c1ccc([N+](=O)[O-])cc1,0.37,0
22996971,O=C(C[C@@H](C(=O)O)N1CCNCC1)Nc1cccc([N+](=O)[O-])c1,0.33899999999999997,13
22996968,O=C(C[C@H](C(=O)O)N1CCNCC1)Nc1cccc([N+](=O)[O-])c1,0.33899999999999997,13
252498013,CN(C[C@H](O)CN1CCOCC1)c1cc(F)ccc1[N+](=O)[O-],0.322,0
252498012,CN(C[C@@H](O)CN1CCOCC1)c1cc(F)ccc1[N+](=O)[O-],0.322,0
1202867,O=C(O)CN1C(=O)/C(=C2\SC(=S)NC2=O)c2ccccc21,0.34299999999999997,17
48924963,CS(=O)(=O)Nc1ccc(O)c(C(=O)N2CCSCC2)c1,0.311,13
15261185,O=C(O)CC[C@H](NC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,0.304,7
27995,Nc1nnnn1/N=C1\C(=O)Nc2ccc(Br)cc21,0.326,17
13739467,O=C1Nc2ccc(Br)cc2/C1=N\S(=O)(=O)O,0.369,17
4785895,O=C1Nc2ccc(Br)cc2/C1=N\Nc1nnn[nH]1,0.33299999999999996,17
6202148,CC1(C)OC(=O)C(=CN/N=C2\C(=O)Nc3ccccc32)C(=O)O1,0.318,24
15057278,O=C(O)C/N=C1\NC(=O)/C(=C2/C(=O)Nc3ccccc32)S1,0.35600000000000004,17
34957806,O=C(c1cccc(I)c1)N1CCNCC1,0.375,13
67713566,CN(Cc1cnc2c(-c3ccccc3)cnn2c1)C[C@H](O)CO,0.303,15
82133602,O=C(NC[C@H](O)CO)c1ccc2nc(-c3ccccc3)cn2c1,0.31,12
65427550,C[C@H](NS(C)(=O)=O)c1nc(C2CC2)nn1-c1ccccn1,0.302,10
12579439,CS(=O)(=O)N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.308,20
230213349,Cc1nn(-c2ccccn2)c(C)c1CC(=O)N[C@@H](CO)C(C)C,0.32299999999999995,10
82039389,Cc1c([C@@H](C)NC(=O)c2csnn2)cnn1-c1ccccn1,0.304,10
65433710,CCOc1ccccc1NC(=O)CC(=O)N1CCCNCC1,0.307,13
34957789,O=C(c1ccc(I)cc1)N1CCNCC1,0.364,13
97475511,C[C@@H]1CNCCN1C(=O)Nc1ccc(C(=O)N(C)C)c(Cl)c1,0.306,13
236610136,CC(C)S(=O)(=O)c1ccccc1C(=O)N1CCCNCC1,0.306,13
247352720,O=C(O)c1ccnc(-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)c1,0.373,18
93667,Cn1c(=O)c2c(ncn2Cc2cccc3ccccc23)n(C)c1=O,0.366,20
236814294,CC(C)c1n[nH]c(C(=O)N2CCNCC2)c1Br,0.305,13
55306935,CCC(=O)Nc1cccc(C(=O)N2C[C@H](O)[C@@H](OC(C)C)C2)c1,0.304,13
4687077,Cc1nn(-c2ccccn2)c(CC(C)(C)C(=O)O)c1C(=O)O,0.359,10
15011924,O=C1NC(S)=N/C1=C1/C(=O)Nc2ccc(Br)cc21,0.55,17
72144830,Cc1ccc(C(=O)N2CCC[C@](O)(CN(C)C)CC2)c(O)c1,0.315,13
630227151,Cc1ccc(C(=O)N2CCN([C@H](C)CC(=O)O)CC2)c(O)c1,0.359,13
19855087,CCC(=O)Nc1ccc(NC(=O)CN2CCOCC2)c(C)c1,0.34600000000000003,13
17031717,CCn1ncc(S(=O)(=O)Nc2ccccc2C(N)=O)c1C,0.305,21
237077992,CCS(=O)(=O)c1ccc(Cl)c(C(=O)N2CCNCC2)c1,0.436,13
584902177,CCCN1CCN(C(=O)c2ccc(NC(C)=O)cc2O)CC1=O,0.44,13
299802941,CN(C)CC1(CO)CCN(C(=O)c2ccc(F)cc2O)CC1,0.324,13
1383817,Cc1cccc(-n2cnc(C(=O)Nc3ccccc3C(N)=O)c2)n1,0.315,21
12404174,CCC(=O)NC(=S)Nc1cccc(C(=O)N2CCOCC2)c1,0.306,13
12406010,CCC(=O)NC(=S)Nc1ccc(C(=O)N2CCOCC2)cc1,0.3,13
4940533,O=c1c2cnn(CCO)c2ncn1Cc1cccc2ccccc12,0.33799999999999997,20
338255169,CCC(=O)Nc1ccc(C)c(NC(=O)N[C@H]2CCCNC2=O)c1,0.31,13
12579430,CS(=O)(=O)N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.308,20
266365,Cn1c(=O)[nH]c(=O)c2c1ncn2Cc1cccc2ccccc12,0.36200000000000004,20
19789288,N=C1NC(=O)/C(=C2/C(=O)Nc3ccc(Br)cc32)S1,0.746,17
71281496,Cc1cc(NC(=O)[C@H]2[C@@H](C(=O)O)C2(C)C)n(-c2ccccn2)n1,0.31,10
21960492,O=C(c1ccccc1I)N1CCNCC1,0.40700000000000003,13
237783720,Cc1nn(-c2ccc(F)cc2F)c(C)c1C(=O)N1CCNCC1,0.312,13
527163,Cn1c(=O)[nH]c(=O)c2c1nc(N)n2Cc1cccc2ccccc12,0.35600000000000004,20
5171124,O=C(Cc1n[nH]c(=O)c2ccccc12)N=c1[nH]c2ccccc2[nH]1,0.336,23
16624578,CCC(=O)Nc1ccc2c(c1)nc(CN1CCOCC1)n2C,0.301,13
370946,Cn1cc(Br)c(C(=O)Nc2ccccc2C(N)=O)n1,0.37,21
675008293,O=C(Cc1cccc2ccccc12)NCCn1cccnc1=O,0.309,20
952989923,COc1ccc(NC(=O)CC2CCNCC2)cc1C(=O)N(C)C,0.304,13
123996246,Cn1cc(N2CCN(C(=O)c3ccc(F)cc3O)CC2)cn1,0.3,13
71281492,Cc1cc(NC(=O)[C@@H]2[C@H](C(=O)O)C2(C)C)n(-c2ccccn2)n1,0.31,10
584901678,CC(=O)Nc1ccc(C(=O)N(C)C[C@H]2CCCCN2C)c(O)c1,0.34299999999999997,13
148173,NC(=O)c1ccccc1NC1=NS(=O)(=O)c2ccccc21,0.322,21
100440468,O=C1NC(=S)N/C1=C1\C(=O)Nc2ccc(Br)cc21,0.59,17
82039390,Cc1c([C@H](C)NC(=O)c2csnn2)cnn1-c1ccccn1,0.304,10
338255167,CCC(=O)Nc1ccc(C)c(NC(=O)N[C@@H]2CCCNC2=O)c1,0.31,13
19855085,CCC(=O)Nc1ccc(NC(=O)CN2CCOCC2)c(OC)c1,0.33299999999999996,13
72144831,Cc1ccc(C(=O)N2CCC[C@@](O)(CN(C)C)CC2)c(O)c1,0.315,13
630227152,Cc1ccc(C(=O)N2CCN([C@@H](C)CC(=O)O)CC2)c(O)c1,0.359,13
2688944,Cc1ccc2c(c1)/C(=C1\SC(=O)N(CC(=O)O)C1=O)C(=O)N2,0.35600000000000004,17
237759057,Cc1c(C(=O)N2CCNCC2)nnn1-c1ccccc1Cl,0.312,13
822535060,CCC(=O)Nc1ccc(NC(=O)CN2CCCC2=O)c(C)c1,0.327,13
19572555,CS(=O)(=O)N1CCN(Cc2cccc3ccccc23)CC1,0.307,20
20363295,O=C(C[C@H](C(=O)O)N1CCNCC1)Nc1cccc(Cl)c1,0.359,13
5511699,O=C(Nc1ccc(C(=O)O)c(O)c1)C(=O)NC1CCCCC1,0.303,13
4488604,Nc1nonc1C(=O)NCCNCc1cccc2ccccc12,0.331,20
2711265,Cn1c(NC(=O)Cc2cccc3ccccc23)cc(=O)n(C)c1=O,0.331,20
584901677,CC(=O)Nc1ccc(C(=O)N(C)C[C@@H]2CCCCN2C)c(O)c1,0.34299999999999997,13
71281494,Cc1cc(NC(=O)[C@H]2[C@H](C(=O)O)C2(C)C)n(-c2ccccn2)n1,0.31,10
2747217,Cn1ncc(Br)c1C(=O)Nc1ccccc1C(N)=O,0.37,21
82121093,CC(=O)NCCNC(=O)c1ccc2nc(-c3ccccc3)cn2c1,0.311,12
33359607,CS(=O)(=O)Nc1ccc(C(=O)N2CCCC2)c(Cl)c1,0.3,13
225583707,Cc1nn(-c2ccccn2)c(C)c1CCNS(=O)(=O)C1CC1,0.3,10
1275400,Cc1n[nH]c(S/C(C(=O)O)=C2/C(=O)Nc3ccccc32)n1,0.317,24
71281495,Cc1cc(NC(=O)[C@@H]2[C@@H](C(=O)O)C2(C)C)n(-c2ccccn2)n1,0.31,10
96148053,CCC(=O)Nc1cc(NC(=O)N2CC[C@@H](O)C2)ccc1OC,0.315,13
237897225,O=C(c1cnn(Cc2ccccc2Cl)c1)N1CCNCC1,0.306,13
419502,Cc1ccnc(SCC(=O)Nc2ccccc2C(N)=O)n1,0.303,21
236823854,CC(C)c1nc(C(=O)N2CCNCC2)nn1-c1cccc(F)c1,0.31,13
237758659,Cc1c(C(=O)N2CCNCC2)nnn1-c1ccc(F)c(Cl)c1,0.318,13
12718810,COC(=O)CNC(=O)c1cn(Cc2cccc3ccccc23)nn1,0.314,20
20363297,O=C(C[C@@H](C(=O)O)N1CCNCC1)Nc1cccc(Cl)c1,0.359,13
67713567,CN(Cc1cnc2c(-c3ccccc3)cnn2c1)C[C@@H](O)CO,0.303,15
2910302,CC(=O)N/C(=C/c1ccc(Cl)cc1)C(=O)N1CCNCC1,0.324,13
65427553,C[C@@H](NS(C)(=O)=O)c1nc(C2CC2)nn1-c1ccccn1,0.302,10
952861855,CCC(=O)Nc1cc(Cl)ccc1C(=O)N1C[C@@H](O)[C@H](F)C1,0.317,13
7342617,CCc1nnc(S/C(C(=O)O)=C2/C(=O)Nc3ccccc32)[nH]1,0.306,24
95428395,Cc1cc2ccccc2nc1NC[C@@H](O)CN1CCOCC1,0.307,0
96482671,O[C@@H](CNc1ccnc2c(F)ccc(F)c12)CN1CCOCC1,0.303,0
22592441,O=C(C[C@@H](C(=O)O)N1CCNCC1)Nc1ccccc1Cl,0.308,13
183637428,Cc1c([C@H](C)NCC(C)(C)C(N)=O)cnn1-c1ccccn1,0.33299999999999996,10
136873052,COc1c/c(=C2\C=c3ccccc3=N2)[nH]/c1=C\c1[nH]c(C)cc1C,0.33899999999999997,24
67068613,CCC(=O)Nc1cc(C(=O)N2CCN(C)CC2)ccc1OC,0.315,13
225583034,Cc1nn(-c2ccccn2)c(C)c1CCNC(=O)[C@H]1CCOC1,0.305,10
194178218,Cc1c(Cl)cccc1C(=O)NC[C@H](O)CN1CCOCC1,0.40299999999999997,0
97229941,Cc1cc(Cl)ccc1C(=O)NC[C@@H](O)CN1CCOCC1,0.406,0
95428394,Cc1cc2ccccc2nc1NC[C@H](O)CN1CCOCC1,0.307,0
16711899,Cc1ccc2c(c1)/C(=C1/SC(=O)N(CC(=O)O)C1=O)C(=O)N2,0.35600000000000004,17
85398350,NCCn1ncc2c(=O)n(Cc3cccc4ccccc34)cnc21,0.348,20
5303762,Cn1c(=O)c(C(=O)Nc2ccccc2C(N)=O)cc2cccnc21,0.308,21
22592363,O=C(C[C@@H](C(=O)O)N1CCNCC1)Nc1ccc(Cl)cc1,0.35,13
4985655,COCCNC(=O)c1cn(Cc2cccc3ccccc23)nn1,0.319,20
79028814,CCCN1CCCN(C(=O)Nc2ccc(C(N)=O)c(F)c2)CC1,0.301,13
22592447,O=C(C[C@H](C(=O)O)N1CCNCC1)Nc1ccccc1Cl,0.308,13
195546306,Cc1cc(C(=O)NC[C@H](O)CN2CCOCC2)ccc1Cl,0.406,0
3572669,NC(=O)NC(=O)COC(=O)c1c2c(nc3ccccc13)CCC2,0.311,9
97229940,Cc1cc(Cl)ccc1C(=O)NC[C@H](O)CN1CCOCC1,0.406,0
7603858,Cc1nnc(S/C(C(=O)O)=C2/C(=O)Nc3ccccc32)o1,0.305,24
3508232,C[C@@H](OC(=O)Cc1cccc2ccccc12)C(=O)NC(N)=O,0.302,20
194178230,Cc1c(Cl)cccc1C(=O)NC[C@@H](O)CN1CCOCC1,0.40299999999999997,0
95094638,CCOC(=O)c1nn(-c2ccccn2)c(N)c1Br,0.46799999999999997,10
96466335,CC(=O)c1cn(Cc2cccc3ccccc23)c(=O)n(C)c1=O,0.344,20
3508230,C[C@H](OC(=O)Cc1cccc2ccccc12)C(=O)NC(N)=O,0.302,20
183637410,Cc1c([C@@H](C)NCC(C)(C)C(N)=O)cnn1-c1ccccn1,0.33299999999999996,10
25310063,CC(C)S(=O)(=O)c1ccccc1C(=O)Nc1cnn(C)c1,0.305,21
12569645,COc1ccc(OC)c([C@@H](C)NC[C@H](O)CN2CCOCC2)c1,0.302,0
175925207,CCS(=O)(=O)N(C)CC(=O)NCc1cccc2ccccc12,0.302,20
96436921,Cn1ccnc1N1CCN(C(=O)c2ccc(Cl)cc2O)CC1,0.3,13
12354826,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,0.369,24
80941717,O=C(Cn1cncn1)N1CC(OCc2cccc3ccccc23)C1,0.302,20
585295178,CC(C)[C@H]1[C@H](O)[C@H](O)[C@@H](CO)N1Cc1cccc2ccccc12,0.305,20
20583744,Cc1[nH]c2ccc(C(=O)NCCN3CCOCC3)cc2c1C,0.311,0
12569646,COc1ccc(OC)c([C@H](C)NC[C@H](O)CN2CCOCC2)c1,0.302,0
22592368,O=C(C[C@H](C(=O)O)N1CCNCC1)Nc1ccc(Cl)cc1,0.35,13
195546304,Cc1cc(C(=O)NC[C@@H](O)CN2CCOCC2)ccc1Cl,0.406,0
178996770,Cc1cc(CN2CCN(C(=O)c3ccc(F)cc3O)CC2)no1,0.301,13
23292116,O=C(CN1CCNCC1)Nc1cccc(OC(F)(F)F)c1,0.306,13
12569644,COc1ccc(OC)c([C@H](C)NC[C@@H](O)CN2CCOCC2)c1,0.302,0
16718758,Cc1cc(C)nc(NN/C=C2/C(=O)NC(=O)c3ccccc32)n1,0.301,24
71800807,O=C(Cn1ccc(=O)[nH]c1=O)NCc1cccc2ccccc12,0.304,20
96482674,O[C@H](CNc1ccnc2c(F)ccc(F)c12)CN1CCOCC1,0.303,0
25778931,CCC(=O)Nc1ccc(NC(=O)CN2CCOCC2)cc1C,0.321,13
225583008,Cc1nn(-c2ccccn2)c(C)c1CCNC(=O)[C@@H]1CCOC1,0.305,10
80941644,O=C(Cn1cnnn1)N1CC(OCc2cccc3ccccc23)C1,0.302,20
8581205,Cn1c(=O)c2[nH]c(Cc3cccc4ccccc34)nc2n(C)c1=O,0.38799999999999996,20
12569643,COc1ccc(OC)c([C@@H](C)NC[C@@H](O)CN2CCOCC2)c1,0.302,0
5025520,Nc1nc(NCCO)nc(Nc2cccc(Cl)c2)c1[N+](=O)[O-],0.308,1
9411357,Nc1nc(Nc2cccc(Cl)c2)nc(NCCO)c1[N+](=O)[O-],0.33,1
5023006,CN1C(=N)S/C(=C2\C(=O)Nc3ccc([N+](=O)[O-])cc32)C1=O,0.379,17
4839229,COCCCNc1ccc([N+](=O)[O-])cc1C(=O)N1CCNCC1,0.38299999999999995,13
409313346,O=C1Nc2ccccc2/C1=C\c1nc(O)nc(O)c1[N+](=O)[O-],0.424,24
20154197,CC(C)(C)C(=O)Nc1ccc(N2CCNCC2)c([N+](=O)[O-])c1,0.321,13
409341462,O=C1Nc2ccccc2/C1=C\c1nc(O)c([N+](=O)[O-])c(O)n1,0.429,24
5361990,Cc1cc([N+](=O)[O-])cc2c1NC(=O)/C2=C1\SC(=S)NC1=O,0.424,17
100018343,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,0.305,7
105086,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@@H]1O,0.305,7
14696115,OC[C@H](O)[C@H](/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1,0.32,7
2286946,COCCN1C(=O)/C(=C2/C(=O)Nc3ccccc32)SC1=S,0.317,17
9312283,O=C1NC(=S)S/C1=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,0.654,17
105076,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@H]1O,0.305,7
5670991,O=C1NC(=S)NC(=O)C1=Cc1cccc(Br)c1,0.304,17
9310694,CN1C(=O)/C(=C2/C(=O)Nc3ccc(C(=O)O)cc32)SC1=S,0.409,17
3869685,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.305,7
1159328,CCc1ccc2c(c1)/C(=C1/SC(=S)N(N)C1=O)C(=O)N2,0.418,17
105082,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@@H]1O,0.305,7
3765960,O=C(O)CN1C(=O)/C(=C2\C(=O)Nc3ccccc32)SC1=S,0.324,17
256055732,O=C1N=C(NCCO)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,0.35600000000000004,17
26247718,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccc(O)c(O)c1,0.392,7
33980812,O=C1C(=O)[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,0.305,7
33980813,O=C1C(=O)[C@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,0.305,7
3591028,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2O,0.305,7
143287041,O=C(/C=C\c1ccc(O)c(O)c1)NCCc1ccc(O)c(O)c1,0.392,7
5319888,CN1C(=O)/C(=C2\SC(=S)NC2=O)c2cc([N+](=O)[O-])ccc21,0.379,17
4096940,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@@H]2O,0.305,7
419,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)[C@@H]2O,0.305,7
43152477,CO[C@]1(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2C1=O,0.308,7
14817734,O=C(O)Cc1c(O)cc(O)cc1OC(=O)c1ccc(O)c(O)c1,0.302,7
968223,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2O,0.305,7
43152476,CO[C@@]1(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2C1=O,0.308,7
3001776,Cc1ncc(CO)c(/C=N/N=C/c2ccc(O)c(O)c2)c1O,0.302,7
32016227,NC(=O)COc1ccc(C(=O)/C=C2/C(=O)Nc3ccccc32)cc1,0.342,24
13130177,Cc1ccc(S(=O)(=O)N/N=C2/C(=O)Nc3ccccc32)cc1,0.303,24
102299657,CCCCNC(=S)N/C=C1\C(=O)Nc2ccccc2C1=O,0.324,24
104305959,CCCCNC(=S)N/C=C1/C(=O)Nc2ccccc2C1=O,0.324,24
5525941,CNC(=S)N/N=C1/C(=O)Nc2ccc(Br)cc21,0.344,17
10821068,O=C1Nc2ccc(Br)cc2/C1=N/N1CCOCC1,0.306,17
5477709,CSc1nnc2n3ncnc3c3c4c(sc3n12)CCC4,0.354,2
6861473,Cc1nc2c3c4c(sc3n3c(S)nnc3n2n1)CCCC4,0.311,2
5687485,O=c1[nH]c2ccccc2c(O)c1-c1nc(=O)c2ccccc2[nH]1,0.42200000000000004,23
32105446,OCCNc1nc(Nc2cccc(Cl)c2)nc2[nH]cnc12,0.322,1
82099570,NC[C@H]1CCN(C(=O)c2ccc3nc(-c4ccccc4)cn3c2)C1,0.308,12
618255959,O=C(Cc1cccc2ccccc12)N1CC(Nc2cccnn2)C1,0.302,20
4548287,CCOC(=O)CNC(=O)c1c2c(nc3ccccc13)CCCC2,0.35,9
299774295,CSCCN1CCN(C(=O)c2ccc(Cl)cc2O)CC1,0.33299999999999996,13
55182646,CCC(=O)Nc1cccc(C(=O)N2CCCN(C)C[C@@H]2C)c1,0.33,13
65371255,Cc1cccc(-c2c(-c3ccccc3)ncn2C(CO)CO)n1,0.308,15
4841153,CCC(=O)Nc1ccc(N2CCN(C(C)=O)CC2)c(Cl)c1,0.384,13
225582859,Cc1nn(-c2ccccn2)c(C)c1CCNC(=O)c1ccoc1,0.305,10
61720674,Cn1cc(C(=O)N=c2[nH]c3ccccc3[nH]2)c2ccccc2c1=O,0.331,23
1772804694,CCN1CCn2c(Cc3cccc4ccccc34)nnc2C1=O,0.369,20
13133142,COC(=O)Cc1c(O)ccn(Cc2cccc3ccccc23)c1=O,0.319,20
618255715,O=C(Cc1cccc2ccccc12)N1CC(Nc2ccncn2)C1,0.321,20
952864055,CCC(=O)Nc1cc(Cl)ccc1C(=O)N1CCC[C@@H]1C(=O)O,0.303,13
4722751,O=C1Nc2ccc(Br)cc2C(=O)N2CCCC[C@H]12,0.306,17
12315098,O=C1C[C@@H](NCc2c[nH]cn2)CN1Cc1cccc2ccccc12,0.307,20
225581953,Cc1nn(-c2ccccn2)c(C)c1CCNC(=O)c1ccco1,0.305,10
9934574,CCCOC(=O)c1cc(NC(=O)CC)ccc1N1CCOCC1,0.345,13
633138235,CN1CCCC[C@@H]1CCC(=O)Nc1ccc(O)c(C(=O)O)c1,0.309,13
142080,NC(=O)c1ccccc1NC(=O)c1ccc(Br)o1,0.304,21
1395477,CS(=O)(=O)c1ccc(-c2cn3cc(C(=O)O)ccc3n2)cc1,0.36200000000000004,12
11843259,COCCCNC(=O)c1cn(Cc2cccc3ccccc23)nn1,0.309,20
10494904,CCC(=O)Nc1cc(NC(=O)CN2CCCCC2)ccc1OC,0.31,13
170621750,O=C1c2ccccc2C(=O)N1Cc1cc(=O)[nH]c2ccccc12,0.302,23
71286354,CC(=O)c1ccc(NC(=O)Cc2ccccc2C(=O)O)cc1O,0.306,13
96116622,O=C(NCc1nc2ccccc2[nH]1)c1cc(=O)[nH]c2ccccc12,0.317,23
5912304,C[C@@H]1CCc2c(sc3c2c(=O)n(C)c2n[nH]c(=S)n32)C1,0.33299999999999996,2
13531629,CCn1nnc2c(=O)n(Cc3cccc4ccccc34)cnc21,0.369,20
558355,CCCC(=O)N1CCN(c2ccc(NC(=O)CC)cc2)CC1,0.315,13
5954839,C[C@H]1CCc2c(sc3c2c(=O)n(C)c2n[nH]c(=S)n32)C1,0.33299999999999996,2
376941,Sc1nnc2n3ncnc3c3c4c(sc3n12)CCCC4,0.305,2
14978029,CS(=O)(=O)N1CCO[C@@H](Cc2cccc3ccccc23)C1,0.302,20
1857530500,CC1=N[C@@H](CC(=O)O)C(=O)Nc2ccc(Br)cc21,0.309,17
121121,NC(=O)c1ccccc1NC(=O)c1cncc(Br)c1,0.336,21
82099572,NC[C@@H]1CCN(C(=O)c2ccc3nc(-c4ccccc4)cn3c2)C1,0.308,12
9482888,Cn1c(=O)[nH]c(=O)c2c(-c3cccc4ccccc34)ccnc21,0.301,20
4842004,CCC(=O)N1CCN(c2ccc(NC(C)=O)cc2Cl)CC1,0.305,13
1775968129,O=C(NCc1cccc2ccccc12)N1CC(n2nccn2)C1,0.301,20
15080332,O=C1C[C@H](NCc2ncc[nH]2)CN1Cc1cccc2ccccc12,0.307,20
19908928,Cc1ccc2c(c1)c(C)c(C)n2C[C@H](O)CN1CCOCC1,0.315,0
16045227,O=C(N=c1[nH]c2ccccc2[nH]1)c1cc(=O)[nH]c2ccccc12,0.336,23
65407400,O=C(c1cccc(NCc2ccc(F)cc2)c1)N1CCNCC1,0.322,13
206825910,CSc1ncccc1C(=O)N[C@H]1CCN(c2ccccn2)C1,0.308,10
