zinc_id,new_smile,tanimoto_sim,cluster,BBBP
3880917,O=C(O)c1cc([N+](=O)[O-])ccc1N1CCNCC1,0.306,13,Non-Permeable
16698254,O=C(O)c1cc(N2CCNCC2)ccc1[N+](=O)[O-],0.306,13,Non-Permeable
1580880,O=C(O)c1c2ccccc2nc2[nH]c(=O)[nH]c(=O)c12,0.34600000000000003,9,Non-Permeable
39373215,COc1ccc2nc3ccc(C(N)=O)cn3c(=O)c2c1,0.311,12,Permeable
67799875,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CCNCC1,0.327,13,Permeable
616580901,Cn1c(=O)c2c(C(=O)O)c3ccccc3nc2n(C)c1=O,0.33299999999999996,9,Non-Permeable
20154193,CC(=O)Nc1ccc(N2CCNCC2)c([N+](=O)[O-])c1,0.34700000000000003,13,Permeable
15424488,Cc1ccc([N+](=O)[O-])cc1NC(=O)CN1CCNCC1,0.317,13,Non-Permeable
225239829,N=C(Nc1ccc([N+](=O)[O-])cn1)N1CCNCC1,0.303,13,Permeable
16384239,O=c1[nH]c(O)nc(/C=C/c2ccc(O)c(O)c2)c1[N+](=O)[O-],0.389,7,Non-Permeable
136839,O=C1NC(=S)N=C(O)/C1=C/c1ccc(O)c(O)c1,0.312,7,Non-Permeable
1529571,NCCCCNC(=O)/C=C/c1ccc(O)c(O)c1,0.305,7,Non-Permeable
9010329,O=c1[nH]c(/C=C\c2ccc(O)c(O)c2)nc(O)c1[N+](=O)[O-],0.39399999999999996,7,Non-Permeable
27645096,COC(=O)[C@H](C)NC(=O)/C=C\c1ccc(O)c(O)c1,0.305,7,Permeable
28376663,COC(=O)[C@H](C)NC(=O)/C=C/c1ccc(O)c(O)c1,0.305,7,Permeable
15009254,O=c1[nH]c(/C=C/c2ccc(O)c(O)c2)nc(O)c1[N+](=O)[O-],0.39399999999999996,7,Non-Permeable
6596169,CCS(=O)(=O)N/N=C1\C(=O)Nc2ccccc21,0.309,24,Permeable
1957838,Nc1n[nH]c(=S)n1/N=C1\C(=O)Nc2ccccc21,0.32,24,Permeable
18193658,O=C1Nc2ccccc2/C1=N/Nc1cc[nH]c(=O)n1,0.311,24,Permeable
96797943,NC(=S)N/N=C1\C(=O)Nc2ccc(Br)cc21,0.36,17,Permeable
1057162,O=C1CS/C(=N\N=C2/C(=O)Nc3ccccc32)N1,0.313,24,Permeable
4533416,Cc1cc(=O)[nH]c(N/N=C2\C(=O)Nc3ccccc32)n1,0.37,24,Permeable
81016069,CN(C[C@@H](O)CN1CCOCC1)c1ccc(F)cc1C#N,0.317,0,Permeable
97057,O=C1Nc2ccccc2/C1=N/N1C(=O)CNC1=S,0.32,24,Permeable
5532312,O=C1Nc2ccccc2/C1=N/Nc1nc2c(=O)[nH]cnc2[nH]1,0.301,24,Non-Permeable
16952349,Cc1n[nH]c(N/N=C2/C(=O)Nc3ccccc32)nc1=O,0.33,24,Permeable
81016067,CN(C[C@H](O)CN1CCOCC1)c1ccc(F)cc1C#N,0.317,0,Permeable
4737465,N=C(N)N/N=C1/C(=O)Nc2ccc(Br)cc21,0.345,17,Permeable
8653124,Cc1nnc(N/N=C2\C(=O)Nc3ccccc32)n1N,0.32,24,Permeable
8577908,O=C(Cn1cncn1)NCc1cccc2ccccc12,0.336,20,Permeable
23504955,C[C@@]1(Br)C(=O)Nc2ccccc2C1=O,0.318,24,Permeable
96594559,CCc1cccc2c1NC(=O)/C2=C1\SC(=N)NC1=O,0.337,17,Permeable
5001287,O=C(c1ccc(C(F)(F)F)cc1)N1CCNCC1,0.337,13,Permeable
22917515,Cc1cc(NC(=O)CN2CCNCC2)ccc1Cl,0.379,13,Permeable
19976763,COc1ccc(Cl)cc1NC(=O)CN1CCNCC1,0.311,13,Permeable
100694805,CCN(CC)CCN/C=C1\C(=O)Nc2ccccc21,0.389,24,Permeable
19905141,Cc1c(C)n(C[C@H](O)CN2CCOCC2)c2ccccc12,0.301,0,Permeable
1772718306,O=c1ccc(Br)nn1-c1ccccn1,0.364,10,Permeable
65371719,CC(C)c1nc([C@@H]2COC(=O)N2)n(-c2ccccn2)n1,0.319,10,Permeable
19389996,Cc1ccc(O)c(C(=O)N2CCC(C(=O)O)CC2)c1,0.31,13,Permeable
5489266,COc1ccc2[nH]c(C(=O)N3CCNCC3)cc2c1OC,0.327,13,Permeable
83613,O=C(O)Cc1c(C(=O)O)nc2ccccc2c1C(=O)O,0.327,9,Non-Permeable
41458028,O=C(Nc1ccc(Br)cc1)N1CCNCC1,0.363,13,Permeable
19803367,O=C(c1ccccc1OC(F)F)N1CCNCC1,0.365,13,Permeable
19735574,O=C(O)c1cc(N2CCNCC2)nc2ccccc12,0.304,9,Permeable
19423729,Cc1ccc(C)c(O[C@@H](C)C(=O)N2CCNCC2)c1,0.314,13,Permeable
71789002,CC(C)(C)n1nc(Br)c2c(N)ncnc21,0.359,20,Non-Permeable
19256931,O=C(c1ccc(Br)o1)N1CCNCC1,0.365,13,Permeable
15424726,O=c1[nH]c2ccccc2c(=O)n1Cc1ccccc1,0.307,23,Permeable
675068148,O=C(O)c1cc(C(F)(F)F)n(-c2ccccn2)n1,0.361,10,Permeable
12396411,Nc1cccc(-c2ccnc3cc(C(=O)O)nn23)c1,0.304,1,Non-Permeable
65371720,CC(C)c1nc([C@H]2COC(=O)N2)n(-c2ccccn2)n1,0.319,10,Permeable
5982143,Cn1c(=O)c2c3c(sc2n2c(S)nnc12)CCC3,0.35200000000000004,2,Permeable
72404742,Cn1cc(NC(=O)c2cc(=O)n(C)c3ccccc23)cn1,0.303,21,Permeable
55576183,CCC(=O)Nc1cccc(C(=O)N2CCC[C@H]2CO)c1,0.34,13,Permeable
65488374,CC(CO)(CO)n1cnc(-c2ccccc2)c1-c1c[nH]cn1,0.31,15,Non-Permeable
95098706,C[C@@H](O)CNCCNCc1cccc2ccccc12,0.306,20,Permeable
13012039,O=C1CN(C(=O)Cc2cccc3ccccc23)CCN1,0.307,20,Permeable
18180262,O=c1[nH]c2ccccc2c(=O)n1-c1ccccc1F,0.32,23,Permeable
19977568,C[C@H](C(=O)Nc1cccc(F)c1)N1CCNCC1,0.31,13,Permeable
65455270,CC(C)Cc1nc(CS(C)(=O)=O)n(-c2ccccn2)n1,0.315,10,Permeable
50506943,O=C(O)[C@H](Nc1ncnc2[nH]cnc12)c1ccccc1,0.33,15,Permeable
1262354,Cc1ccc2c(c1)/C(=C1/SC(=O)NC1=O)C(=O)N2,0.512,17,Permeable
9035459,CCC(=O)N1CCc2ccc(NC(=O)COC)cc2C1,0.302,13,Permeable
50246024,NC[C@H]1CCN(C(=O)c2ccc(Cl)cc2O)C1,0.302,13,Permeable
1704352706,Cc1cc(=O)n(CCN(C)Cc2ccc(C)o2)c(O)n1,0.305,5,Permeable
65371727,Cn1ccnc1-c1c(-c2ccccc2)ncn1C(CO)CO,0.322,15,Non-Permeable
314751,CCC(=O)Nc1ccc(C(=O)N2CCOCC2)cc1,0.371,13,Permeable
19790773,Cc1ccc(C)c(OC[C@@H](O)CN2CCOCC2)c1,0.309,0,Permeable
19762157,CCc1ccc2c(c1)/C(=C1/SC(=N)NC1=O)C(=O)N2,0.494,17,Permeable
32587330,Cc1nc2ccc(-c3cncc(N)c3)cc2c(=O)[nH]1,0.33299999999999996,11,Permeable
95388211,O=C(NCCO)c1ccc2nc(-c3ccc(F)cc3)cn2c1,0.33299999999999996,12,Permeable
1397523,Cc1cc(C)c(S(=O)(=O)c2ccccc2F)c(=O)[nH]1,0.312,24,Permeable
23504958,C[C@]1(Br)C(=O)Nc2ccccc2C1=O,0.318,24,Permeable
44607935,Cn1cccc1/C=C1\C(=O)NC(=O)c2ccccc21,0.307,24,Permeable
84718985,O=C(C(=O)N1CCNCC1)c1cccc(Br)c1,0.35100000000000003,13,Permeable
269136,O=C(O)CCCC(=O)Nc1ccc(C(=O)O)c(O)c1,0.344,13,Permeable
20403468,CSCC[C@H]1NC(=O)c2ccccc2NC1=O,0.302,24,Permeable
20271134,OCCNc1cc(-c2cccc(-c3cc[nH]n3)c2)ncn1,0.327,19,Non-Permeable
860040,O=C(O)c1cc(N2CCOCC2)nc2ccccc12,0.304,9,Permeable
61720404,Cn1cc(NC(=O)c2cn(C)c(=O)c3ccccc23)cn1,0.303,21,Permeable
19335744,O=C(COc1ccc(Cl)cc1)N1CCNCC1,0.306,13,Permeable
11568366,O=C(O)c1cnn(-c2ccccn2)c1C(F)(F)F,0.345,10,Permeable
17159915,Cc1cc(Nc2ccccc2C(=O)O)n2ncnc2n1,0.317,21,Non-Permeable
19337235,CCN(CC)CCN/C=C1/C(=O)Nc2ccccc21,0.389,24,Permeable
9516525,Cc1nn(C)c(C)c1[C@H]1NC(=O)c2ccccc2N1,0.313,24,Permeable
72447045,OCc1nccc(-c2ccccc2)c1-c1nnn[nH]1,0.318,15,Permeable
103658,CCC(=O)Nc1ccc(N2CCN(C(C)=O)CC2)cc1,0.34,13,Permeable
77606498,O=C(O)c1cc(C(F)(F)F)nn1-c1ccccn1,0.361,10,Permeable
19840394,CCN1CCN(C(=O)c2cc(Cl)ccc2O)CC1,0.303,13,Permeable
19977571,C[C@@H](C(=O)Nc1cccc(F)c1)N1CCNCC1,0.31,13,Permeable
19758576,CN1C(=N)S/C(=C2\C(=O)Nc3ccccc32)C1=O,0.34,24,Permeable
48282123,Cc1cc(NC(=O)Cn2ccnc2C)n(-c2ccccn2)n1,0.317,10,Permeable
19686579,Cc1ccc(S[C@@H](C)C(=O)N2CCNCC2)cc1,0.3,13,Permeable
453771,CCC(=O)Nc1ccccc1C(=O)N1CCOCC1,0.337,13,Permeable
38352504,Cc1nn(-c2ccccn2)c(N2CCN(C)CC2)c1C=O,0.306,10,Permeable
19202861,Cc1cc(C)c2c(c1)/C(=C1/SC(=N)NC1=O)C(=O)N2,0.312,17,Non-Permeable
95940893,O=c1[nH]nc2n1CCN(Cc1cccc3ccccc13)C2,0.311,20,Permeable
19255806,O=C(Cc1ccc(Br)cc1)N1CCNCC1,0.319,13,Permeable
19684125,O=C(CCc1cccc(Cl)c1)N1CCNCC1,0.316,13,Permeable
19973528,Cc1ccc(OC[C@H](O)CN2CCOCC2)c(C)c1,0.312,0,Permeable
72140239,NC(=O)C[C@H]1C(=O)NCCN1Cc1cccc2ccccc12,0.303,20,Permeable
95098705,C[C@H](O)CNCCNCc1cccc2ccccc12,0.306,20,Permeable
19686577,Cc1ccc(S[C@H](C)C(=O)N2CCNCC2)cc1,0.3,13,Permeable
17197654,CCOc1ccc2c(c1)/C(=C1/SC(=O)NC1=O)C(=O)N2,0.47200000000000003,17,Permeable
12379589,CC(=O)Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,0.361,13,Permeable
67688644,CC(=O)Nc1ccc(Cl)c(C(=O)N2CC[C@@H](O)C2)c1,0.31,13,Permeable
12360147,O=C(O)c1c2c(nc3ccccc13)[C@@H]1OC[C@H](C2)O1,0.37,9,Permeable
48428350,Cc1cn(CC(=O)Nc2cc(C)nn2-c2ccccn2)cn1,0.317,10,Permeable
49846009,O=C(c1ccc(-c2ccccc2)o1)N1CCNCC1,0.314,13,Permeable
2626460,C[C@@H](NC(=O)Cc1cccc2ccccc12)C(=O)O,0.317,20,Permeable
19797591,O=C(CN1CCNCC1)Nc1ccc(Cl)cc1Cl,0.31,13,Permeable
54351342,Cc1ccc(O[C@H](C)C(=O)N2CCNCC2)c(Cl)c1,0.317,13,Permeable
2760326,Cc1nn(C)cc1C(=O)Nc1ccccc1C(N)=O,0.33299999999999996,21,Permeable
46406445,Cn1cc(NC(=O)c2cc(=O)[nH]c3ccccc23)cn1,0.308,21,Non-Permeable
4002473,Cc1cc(C)c(S(=O)(=O)c2ccccc2)c(=O)[nH]1,0.309,24,Permeable
4711465,CCC(=O)Nc1ccc(N2CCOCC2)c(C(=O)OC)c1,0.373,13,Permeable
208331,O=c1/c(=C/c2cccc3ccccc23)sc2ncnn12,0.302,20,Permeable
4024010,COc1ccccc1S(=O)(=O)c1c(C)cc(C)[nH]c1=O,0.3,24,Permeable
45953899,CCC(=O)Nc1cccc(N2C[C@@H](C(=O)O)CC2=O)c1,0.324,13,Permeable
11764453,CSCC[C@@H]1NC(=O)c2ccccc2NC1=O,0.302,24,Permeable
438083794,COc1cc(NC(=O)C2CCN(C(C)=O)CC2)ccc1O,0.302,13,Non-Permeable
72140240,NC(=O)C[C@@H]1C(=O)NCCN1Cc1cccc2ccccc12,0.303,20,Permeable
6741215,Cn1ncc(Cl)c1C(=O)Nc1ccccc1C(N)=O,0.33299999999999996,21,Permeable
19384518,O=C(CN1CCNCC1)Nc1ccc(Br)cc1,0.33299999999999996,13,Permeable
357499,CCC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0.31,13,Permeable
6557839,Sc1nnc2n3ncnc3c3c4c(sc3n12)CCC4,0.364,2,Permeable
19390164,O=C(CN1CCNCC1)Nc1ccc(Cl)cc1,0.33299999999999996,13,Permeable
12926608,O=C(c1cccc(OC(F)F)c1)N1CCNCC1,0.337,13,Permeable
75158377,CN1C[C@H](NC(=O)Cc2cccc3ccccc23)CC1=O,0.315,20,Permeable
5704637,CN(C)C(=O)CNC(=O)Cc1cccc2ccccc12,0.317,20,Permeable
12289020,Cc1cc(NC(=O)c2cnsn2)n(-c2ccccn2)n1,0.337,10,Permeable
20533977,NC(=O)CN1CCN(Cc2cccc3ccccc23)CC1,0.302,20,Permeable
12198212,CN1CCC[C@@](O)(CNCc2cccc3ccccc23)C1=O,0.301,20,Permeable
36383600,CC(=O)N1CCN(CC(=O)Nc2ccc(C)c(C)c2)CC1,0.302,13,Permeable
19797594,O=C(CN1CCNCC1)Nc1cc(Cl)cc(Cl)c1,0.31,13,Permeable
19790774,Cc1ccc(C)c(OC[C@H](O)CN2CCOCC2)c1,0.309,0,Permeable
238856761,O=C(Cc1cccc2ccccc12)NCCn1nccn1,0.315,20,Permeable
12360146,O=C(O)c1c2c(nc3ccccc13)[C@H]1OC[C@@H](C2)O1,0.37,9,Permeable
4708708,Nc1cccc(-c2nnc(-c3cccc(N)c3)n2N)c1,0.316,1,Non-Permeable
1859584,CCOc1ccc2c(c1)/C(=C1/SC(=N)NC1=O)C(=O)N2,0.47200000000000003,17,Non-Permeable
19973527,Cc1ccc(OC[C@@H](O)CN2CCOCC2)c(C)c1,0.312,0,Permeable
21658323,CCn1c(NN)nc2c(-c3ccccc3)c[nH]c2c1=O,0.304,15,Permeable
225581498,Cc1nn(-c2ccccn2)c(C)c1CCNC(=O)C1CC1,0.33299999999999996,10,Permeable
57352262,O=c1[nH]nc2c3[nH]cc(-c4ccccc4)c3ncn12,0.31,15,Permeable
41127999,COc1ccc(OC)c2[nH]c(C(=O)N3CCNCC3)cc12,0.327,13,Permeable
2449206,c1nc2c3c4c(sc3n3cnnc3n2n1)CCC4,0.321,2,Permeable
32066559,O=C(COc1ccc(Br)cc1)N1CCNCC1,0.306,13,Permeable
1772718301,O=c1cc(Br)cnn1-c1ccccn1,0.35100000000000003,10,Permeable
17197811,COc1ccc2c(c1)/C(=C1/SC(=N)NC1=O)C(=O)N2,0.494,17,Non-Permeable
100485777,CSc1n[nH]c2nc3sc4c(c3c(=O)n12)CCC4,0.3,2,Permeable
15829493,O=S(=O)(O)c1nc(O)c2[nH]cc(-c3ccccc3)c2n1,0.318,15,Non-Permeable
19684128,O=C(CCc1ccc(Cl)cc1)N1CCNCC1,0.306,13,Permeable
4338214,Nn1c(SCc2cccc3ccccc23)nncc1=O,0.358,20,Permeable
19905139,Cc1c(C)n(C[C@@H](O)CN2CCOCC2)c2ccccc12,0.301,0,Permeable
19879716,N=C1NC(=O)/C(=C2/C(=O)Nc3ccc(Cl)cc32)S1,0.512,17,Permeable
15424688,Cc1ccccc1-n1c(=O)[nH]c2ccccc2c1=O,0.32,23,Permeable
48501566,Cc1cc(NC(=O)Cn2ccnc2)n(-c2ccccn2)n1,0.31,10,Permeable
12198217,CN1CCC[C@](O)(CNCc2cccc3ccccc23)C1=O,0.301,20,Permeable
225581459,CC(=O)NCCc1c(C)nn(-c2ccccn2)c1C,0.364,10,Permeable
220476238,CCCCN1CCN(C(=O)c2ccc(F)cc2O)CC1=O,0.311,13,Permeable
225470981,NC(=O)c1ccc(NC(=O)CC2CCNCC2)cc1F,0.34700000000000003,13,Permeable
497327,CCn1c(=O)c2c3c(sc2n2cnnc12)CCC3,0.3,2,Permeable
75158378,CN1C[C@@H](NC(=O)Cc2cccc3ccccc23)CC1=O,0.315,20,Permeable
19607297,Cc1ccc(OC[C@H](O)CN2CCOCC2)cc1C,0.312,0,Permeable
223134522,CC[C@]1(O)CCCN(C(=O)c2ccc(OC)cc2O)C1,0.311,13,Non-Permeable
95971474,Cc1cc(C(=O)N2CCCNCC2)c(F)cc1F,0.307,13,Permeable
37869087,Cc1cc(Br)ccc1C(=O)N1CCNCC1,0.46399999999999997,13,Permeable
67802536,O=C(c1ccc2cc(O)ccc2c1)N1CCNCC1,0.353,13,Permeable
21951707,O=C(c1cccc(C(F)(F)F)c1)N1CCNCC1,0.344,13,Permeable
6924123,Cc1ccc2c(c1)/C(=C1/SC(=N)NC1=O)C(=O)N2,0.512,17,Permeable
100020566,O=C(O)c1c2c(nc3ccccc13)[C@H]1OC[C@H](C2)O1,0.37,9,Permeable
828870056,Cn1cc([C@@H](Nc2ncnc3[nH]ccc23)[C@H]2C[C@@H](O)C2)cn1,0.307,3,Non-Permeable
4722592,CN1CC(=O)Nc2ccc(Br)cc2C1=O,0.35700000000000004,17,Permeable
67833521,Cc1c(C(=O)N[C@@H]2CC[C@@H](N)C2)cnn1-c1ccccn1,0.316,10,Permeable
952860674,NC(=O)Cc1nc(C2CCCC2)n(-c2ccccn2)n1,0.34,10,Permeable
92062010,CCc1cnc(N)nc1N[C@@H](CO)Cc1ccccc1,0.304,15,Permeable
50506940,O=C(O)[C@@H](Nc1ncnc2[nH]cnc12)c1ccccc1,0.33,15,Permeable
71765088,Cc1cc(F)ccc1C(=O)N1CCNC[C@@H](CC(=O)O)C1,0.321,13,Permeable
84683049,O=C(Cc1ccccc1Br)N1CCNCC1,0.316,13,Permeable
11866611,Cc1ccc(-c2cc(C(=O)N3CCNCC3)n[nH]2)cc1,0.33299999999999996,13,Permeable
828177515,O=C1CCc2c1cccc2C(=O)N1CCCNCC1,0.308,13,Permeable
1857686410,O=C(c1ccc(F)cc1O)N1CCOC2(CCNCC2)C1,0.312,13,Permeable
22135371,O=C1NC(=O)/C(=C2/C(=O)Nc3ccc(Cl)cc32)S1,0.512,17,Permeable
299762363,CCNC(=O)[C@@H]1C[C@@H](N)CN1Cc1cccc2ccccc12,0.303,20,Permeable
13531247,Cn1nnc2c(=O)n(Cc3cccc4ccccc34)cnc21,0.37799999999999995,20,Permeable
17300131,O=C(O)[C@@H](Cc1ccccc1)Nc1ncnc2[nH]cnc12,0.33,15,Non-Permeable
21968435,Cc1oncc1C(=O)Nc1ccc(C(=O)O)c(O)c1,0.3,13,Permeable
188228,c1nnc2c3c4c(sc3n3cnnc3n12)CCC4,0.321,2,Permeable
4814405,CCC(=O)Nc1ccc(C(=O)N2CCN(CC)CC2)cc1,0.353,13,Permeable
54351340,Cc1ccc(O[C@@H](C)C(=O)N2CCNCC2)c(Cl)c1,0.317,13,Permeable
426442,CC[C@@H](CO)Nc1ncnc2c1cnn2-c1ccccc1,0.345,15,Non-Permeable
19202010,Cc1cc(=O)n2ccc(CN3CCCCC3)c(O)c2n1,0.5,5,Non-Permeable
6742952,O=C(Cc1cccc2ccccc12)Nc1c[nH]c(=O)[nH]c1=O,0.313,20,Permeable
3877201,O=C1Nc2ccccc2/C1=C/N[C@H]1CCCCNC1=O,0.359,24,Permeable
100020555,O=C(O)c1c2c(nc3ccccc13)[C@@H]1OC[C@@H](C2)O1,0.37,9,Permeable
11866597,Cc1cc(C(=O)N2CCNCC2)c2ccccc2n1,0.38,13,Permeable
19795580,O=C(COc1ccccc1Cl)N1CCNCC1,0.303,13,Permeable
20151250,CCC(=O)NC(=S)Nc1ccc(C(=O)O)c(O)c1,0.389,13,Non-Permeable
5359839,Cn1ccnc1SCC(=O)Nc1ccccc1C(N)=O,0.305,21,Permeable
65395379,COc1cc(N[C@@H](CO)Cc2ccccc2)ncn1,0.321,15,Permeable
83434049,Cn1cccc1/C=C1/C(=O)NC(=O)c2ccccc21,0.307,24,Permeable
5909162,CCn1c(=O)c2c3c(sc2n2c(S)nnc12)CCC3,0.34299999999999997,2,Permeable
19795592,O=C(COc1ccc(Cl)cc1Cl)N1CCNCC1,0.32299999999999995,13,Permeable
62615137,C[C@@H](Oc1cccc(F)c1F)C(=O)N1CCNCC1,0.301,13,Permeable
1506418820,CCNC(=O)c1ccc(NC(=O)CC2CNC2)cc1Cl,0.314,13,Permeable
759378,Cc1nnc2n(C)c(=O)c3c4c(sc3n12)CCC4,0.35200000000000004,2,Permeable
299757208,CNC(=O)[C@@H]1C[C@H](N)CN1Cc1cccc2ccccc12,0.312,20,Permeable
13533596,Cc1ccc2c(c1)/C(=C1\N=C(S)NC1=O)C(=O)N2,0.37799999999999995,17,Permeable
952990690,COc1cc(NC(=O)CC2CCNCC2)ccc1O,0.324,13,Permeable
1772718268,O=c1c(Br)ccnn1-c1ccccn1,0.34600000000000003,10,Permeable
299788940,CCNC(=O)[C@@H]1C[C@H](N)CN1Cc1cccc2ccccc12,0.303,20,Permeable
338846,COC(=O)c1c(SC)nn(-c2ccccc2)c1N,0.386,10,Permeable
71765087,Cc1cc(F)ccc1C(=O)N1CCNC[C@H](CC(=O)O)C1,0.321,13,Permeable
65382697,CS(=O)(=O)Cc1nc(C2CC2)nn1-c1ccccn1,0.322,10,Permeable
106138,Cc1nn(-c2ccccn2)c2c1-c1nc(N)ncc1CC2,0.304,10,Permeable
223134453,CC[C@@]1(O)CCCN(C(=O)c2ccc(OC)cc2O)C1,0.311,13,Non-Permeable
432383,O=C1Nc2ccccc2/C1=C/N[C@@H]1CCCCNC1=O,0.359,24,Permeable
9516526,Cc1nn(C)c(C)c1[C@@H]1NC(=O)c2ccccc2N1,0.313,24,Permeable
19423727,Cc1ccc(C)c(O[C@H](C)C(=O)N2CCNCC2)c1,0.314,13,Permeable
211545637,Cc1c(C(=O)N[C@H]2CC[C@H](N)C2)cnn1-c1ccccn1,0.316,10,Permeable
62615135,C[C@H](Oc1cccc(F)c1F)C(=O)N1CCNCC1,0.301,13,Permeable
19793209,Cc1[nH]c2ccc(F)cc2c(=O)c1CN1CCOCC1,0.31,0,Permeable
999991,Cc1c(C(=O)Nc2ccccc2C(N)=O)cnn1C,0.33299999999999996,21,Permeable
4523865,O=C(NCCO)c1c2c(nc3ccccc13)CCCC2,0.39399999999999996,9,Permeable
35287447,COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1O,0.32299999999999995,13,Permeable
65394048,Nc1nnc(Cc2nc(C3CC3)nn2-c2ccccn2)s1,0.3,10,Permeable
45953896,CCC(=O)Nc1cccc(N2C[C@H](C(=O)O)CC2=O)c1,0.324,13,Permeable
65493144,CC(=O)NCCc1nc(CC(C)C)nn1-c1ccccn1,0.32299999999999995,10,Permeable
208328,O=c1/c(=C\c2cccc3ccccc23)sc2ncnn12,0.302,20,Permeable
18043592,O=C1Nc2ccccc2/C1=C/NCCCN1CCOCC1,0.321,24,Permeable
2244153,O=C1CNC(=O)c2cc(Br)ccc2N1,0.4,17,Permeable
14007924,O=C(c1ccc(Br)s1)N1CCNCC1,0.365,13,Permeable
179207,CCC(=O)Nc1ccccc1C(=O)N1CCN(C)CC1,0.33,13,Permeable
426443,CC[C@H](CO)Nc1ncnc2c1cnn2-c1ccccc1,0.345,15,Non-Permeable
19607295,Cc1ccc(OC[C@@H](O)CN2CCOCC2)cc1C,0.312,0,Permeable
2626459,C[C@H](NC(=O)Cc1cccc2ccccc12)C(=O)O,0.317,20,Permeable
20283237,O=C(c1ccccc1C(F)(F)F)N1CCNCC1,0.37200000000000005,13,Permeable
50246025,NC[C@@H]1CCN(C(=O)c2ccc(Cl)cc2O)C1,0.302,13,Permeable
6681985,O=C1Nc2ccccc2/C1=C/NCCCn1ccnc1,0.34600000000000003,24,Permeable
19679876,O=C(c1ccc(Br)cc1)N1CCNCC1,0.364,13,Permeable
17197328,COc1ccc2c(c1)/C(=C1/SC(=O)NC1=O)C(=O)N2,0.494,17,Permeable
11866625,COc1cccc2[nH]c(C(=O)N3CCNCC3)cc12,0.34299999999999997,13,Permeable
55211144,CCC(=O)Nc1ccc(OCC(=O)N2CC[C@@H](O)C2)cc1,0.311,13,Permeable
828870059,Cn1cc([C@H](Nc2ncnc3[nH]ccc23)[C@H]2C[C@@H](O)C2)cn1,0.307,3,Non-Permeable
408820764,CN1C(=O)S/C(=C2\C(=O)Nc3ccccc32)C1=O,0.34,24,Permeable
41126407,O=C(c1cc2c(cc1Cl)OCCO2)N1CCNCC1,0.327,13,Permeable
72379454,C[C@]1(C(N)=O)CN(Cc2cccc3ccccc23)CCO1,0.312,20,Permeable
193438911,Cc1ccc(OC[C@@H](O)CN2CCOCC2)cc1F,0.312,0,Permeable
19797593,O=C(CN1CCNCC1)Nc1ccc(Cl)c(Cl)c1,0.365,13,Permeable
226262945,CCC(=O)Nc1ccc(N2CCN(CC)CC2)c(N)c1,0.337,13,Non-Permeable
5905035,Nc1nc(N)nc(Cc2cccc3ccccc23)n1,0.434,20,Permeable
222539481,NC[C@@H]1CCN(Cc2cccc3ccccc23)S1(=O)=O,0.315,20,Permeable
23643332,Cc1cccc(OC[C@@H](O)CN2CCOCC2)c1C,0.309,0,Permeable
19679874,O=C(c1ccccc1Br)N1CCNCC1,0.40700000000000003,13,Permeable
2046417,CC(=O)N[C@H](Cc1cccc2ccccc12)C(=O)O,0.319,20,Permeable
5339198,CCC(=O)Nc1cccc(N2CCCS2(=O)=O)c1,0.316,13,Permeable
97232584,C[C@@H](CNC(=O)c1ccc(O)cc1F)CN1CCOCC1,0.326,0,Non-Permeable
89261898,O=C(O)c1nn(-c2ccccn2)nc1C(F)(F)F,0.318,10,Permeable
1745886,O=c1cc(NCc2cccc3ccccc23)[nH]c(=O)[nH]1,0.32799999999999996,20,Permeable
26512269,CCCc1c(CN(C)C)nn(-c2ccccn2)c1N,0.4,10,Permeable
22148066,Cc1nn(-c2ccccn2)c2ncc(C(=O)O)cc12,0.35600000000000004,10,Permeable
57464061,Cc1ccc2c(c1)[C@]1(NC(=O)c3ccccc3N1)C(=O)N2,0.303,24,Permeable
97232586,C[C@H](CNC(=O)c1ccc(O)cc1F)CN1CCOCC1,0.326,0,Non-Permeable
5856914,CNC(=O)COC(=O)c1c2c(nc3ccccc13)CCC2,0.32799999999999996,9,Permeable
4979593,NC(=O)COC(=O)c1c2c(nc3ccccc13)CCC2,0.33899999999999997,9,Permeable
28714138,O=C(Cc1ccc(O)cc1)c1c(O)cc(O)cc1O,0.302,7,Non-Permeable
23292118,O=C(CN1CCNCC1)Nc1ccc(Cl)c(F)c1,0.365,13,Permeable
8553676,O=C(O)[C@H](Cc1ccccc1)Nc1ncnc2[nH]ncc12,0.319,15,Permeable
1571002,CC(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)O,0.319,20,Permeable
87418603,Nc1c(I)cnn1-c1ccccn1,0.414,10,Permeable
188871172,CCc1ccc(C(=O)NCC(=O)N2CCCC2)c(O)c1,0.32,13,Permeable
17355104,CCOC(=O)/C=C\C(=O)Nc1ccc(C(=O)O)c(O)c1,0.317,13,Non-Permeable
216930102,CC(C)NC(=S)Nc1ccc(C(=O)O)c(O)c1,0.301,13,Permeable
25503860,Cc1ccc(NC[C@H](O)CN2CCOCC2)cc1,0.319,0,Permeable
